X,Y,OBJECTID_1,OBJECTID,CODIGO,CENTRO,DIRECCION,DISTRITO,TX_DISTRIT,ARCOS,CAPACIDAD,MODELO,TITULAR,ESTADO,OBSERVACIO,FOTO,FECHA_FOTO,FUENTE_FOT,FUENTE,ID_INFORMO,ID_OBRAS,CODIGO_GEN,ELIMINADO,enplanos,CMUN,CPROV,ESTACION,SENALIZ,LOCAL_ID,Count_
443872.626,4475583.648,237,424,PBI_04023,Plaza de América Española,"Sancho Dávila,1",04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_04023.jpg,2010/08/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,131,1,0,1,079,28,,,,1
442936.6195,4474983.4586,238,425,PBI_04024,Palacio de Deportes Comunidad de Madrid,"Plaza de Dalí, 15",04,SALAMANCA,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_04024.jpg,2010/08/11 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,139,1,0,1,079,28,,,,1
443294.3621,4479476.0019,239,426,PBI_05035,"Junto a equipamientos deportivos, educativos o sociales","Drácena, 29",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05035.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,143,1,0,1,079,28,,,,1
443246.8426,4479649.5997,240,427,PBI_05036,"Junto a equipamientos deportivos, educativos o sociales","Rosa Jardón, 10",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05036.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,145,1,0,1,079,28,,,,1
443426.6907,4478712.3108,241,428,PBI_05037,Ejes principales del Plan Director,Av. Alfonso XIII 97,05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05037.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,156,1,0,1,079,28,,,,1
442866.7573,4478554.1126,242,429,PBI_05038,"Junto a equipamientos deportivos, educativos o sociales","Puerto Rico, 34",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05038.jpg,2011/01/31 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,158,1,0,1,079,28,,,,1
441790.08,4478623.7116,243,430,PBI_05039,"Junto a equipamientos deportivos, educativos o sociales","Padre Damián, 20",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05039.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,160,1,0,1,079,28,,,,1
441774.5501,4478881.9085,244,431,PBI_05040,Ejes principales del Plan Director,Av. Alberto Alcocer c/v Juan Ramón J.,05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05040.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,161,1,0,1,079,28,,,,1
441741.5105,4478752.1101,245,432,PBI_05041,José Lázaro Galdeano,José Lázaro Galdeano,05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05041.jpg,2011/01/08 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,162,1,0,1,079,28,,,,1
443386.4013,4478045.1187,246,433,PBI_05042,"Colégio Público ""Padre Poveda""","Av. Alfonso XIII, 25",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05042.jpg,2010/11/23 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,164,1,0,1,079,28,,,,1
442763.0488,4477274.1778,247,434,PBI_05043,"Metro ""Prosperidad""",Plaza de la Prosperidad,05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05043.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,168,1,0,1,079,28,,,,1
442220.6452,4476818.1331,248,435,PBI_05044,"CEIP ""Patriarca Obispo Eijo Garay”","López de Hoyos, 40",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05044.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,175,1,0,1,079,28,,,,1
441923.2686,4477425.6958,249,436,PBI_05045,Av. Doctor Arce,"Av. Doctor Arce, 1",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05045.jpg,2011/01/02 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,176,1,0,1,079,28,,,,1
443691.0977,4477781.022,250,437,PBI_05054,"Centro de Bachillerato ""Fomento Fundación""","Padre Claret, 16",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05054.jpg,2010/11/23 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,181,1,0,1,079,28,,,,1
443633.6885,4477473.7255,251,438,PBI_05046,"IFP ""Clara del Rey""","Padre Claret, 8",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05046.jpg,2010/11/23 00:00:00+00,Central de Movilidad,DG PLANIFICACION,0,183,1,0,1,079,28,,,,1
440585.3192,4477059.3294,252,226,PBI_07014,"ETSI ""Minas""","Rios Rosas, 21",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07014.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,226,258,0,0,1,079,28,,,,1
440208.2031,4477058.0396,253,227,PBI_07015,"Instalaciones Deportivas ""Canal Isabel II""",Av. Filipinas y Bravo Murillo,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07015.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,227,236,0,0,1,079,28,,,,1
443909.8872,4482778.8491,254,228,PBI_16015,"Parque ""María Tudor""",María Tudor,16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16015.jpg,2010/09/14 00:00:00+00,Central de Movilidad,INFORMOMADRID,228,634,1,0,1,079,28,,,,1
440286.373,4477565.2719,255,229,PBI_07016,"CEIP ""Miguel de Cervantes""","Glorieta Cuatro Caminos, 1",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07016.jpg,2011/01/08 00:00:00+00,Central de Movilidad,INFORMOMADRID,229,0,0,0,1,079,28,,,,1
439667.6412,4478731.9416,256,230,PBI_06011,"Metro ""Francos Rodríguez""","Av. Pablo Iglesias, 96",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06011.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,230,215,0,0,1,079,28,,,,1
440115.3332,4478509.3966,257,231,PBI_06012,"Colegio ""San Juan Bautista Salesianos""","Pamplona, 33",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06012.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,231,213,0,0,1,079,28,,,,1
441389.4931,4476626.4627,258,232,PBI_07017,Ejes principales del Plan Director,"Paseo de la Castellana, 53",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07017.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,232,250,0,0,1,079,28,,,,1
440810.343,4476466.4296,259,233,PBI_07018,"Colegio ""Inmaculada-Marillac""","García Pardes, 37",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07018.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,233,280,0,0,1,079,28,,,,1
440529.1123,4476091.264,260,234,PBI_07019,Plaza Olavide,"Trafalgar, 28",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07019.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,234,273,0,0,1,079,28,,,,1
441533.9815,4473210.4571,261,235,PBI_03013,Museo Etnológico de Atocha,"Paseo Infanta Isabel, 11",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03013.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,235,95,0,0,1,079,28,,,,1
441226.7161,4472990.0524,262,236,PBI_02019,"Escuela Municipal de Música ""Almudena Cano""","Pasaje Tortosa, 4",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02019.jpg,2010/10/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,236,56,0,0,1,079,28,,,,1
440991.6008,4472725.0271,263,237,PBI_02020,"Centro Sociocultural ""Arganzuela""","Palos de la Frontera, 40",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02020.jpg,2010/10/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,237,57,0,0,1,079,28,,,,1
441078.3576,4473238.9299,264,238,PBI_01026,Museo Reina Sofía,Glorieta Emperador Carlos V,01,CENTRO,10,20,1,AYUNTAMIENTO MADRID, , ,PBI_01026.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,238,40,0,0,1,079,28,,,,1
441095.3267,4472189.6873,265,239,PBI_02021,Ciclos Delicias,"Paseo Delicias, 65",02,ARGANZUELA,4,8,1,AYUNTAMIENTO MADRID,2,Señal doblada,PBI_02021.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,239,79,0,0,1,079,28,,,,1
441175.8194,4471743.567,266,240,PBI_02022,"CEIP ""Miguel de Unamuno""","Alicante, 5",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02022.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,240,77,0,0,1,079,28,,,,1
441338.2448,4471766.7264,267,241,PBI_02023,"Polideportivo ""La Fundi""","Alicante, 14",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02023.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,241,76,0,0,1,079,28,,,,1
447254.7682,4470002.2225,268,242,PBI_18019,"JMD ""Villa de Vallecas""","Paseo Federico García Lorca, 12",18,VILLA DE VALLECAS,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_18019.jpg,2010/08/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,242,685,1,0,1,079,28,,,,1
440119.2303,4475716.1749,269,243,PBI_07020,"Metro ""San Bernardo""","Glorieta Ruiz Giménez, 4",07,CHAMBERI,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_07020.jpg,2010/10/25 00:00:00+00,Central de Movilidad,INFORMOMADRID,243,263,0,0,1,079,28,,,,1
440181.8625,4475944.1177,270,244,PBI_07021,Sede Greenpeace,"San Bernardo, 107",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07021.jpg,2010/10/25 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,244,262,0,0,1,079,28,,,,1
441034.1033,4479186.0628,271,245,PBI_06013,"Colegio Público ""José Ortega y Gasset""","Infanta Mercedes, 72",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID,1,2 arcos doblados,PBI_06013.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,245,207,0,0,1,079,28,,,,1
440503.5322,4478806.8861,272,246,PBI_06014,"Plaza del ""Canal""",Nuestra Señora del Carmen,06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06014.jpg,2011/01/08 00:00:00+00,Central de Movilidad,INFORMOMADRID,246,210,0,0,1,079,28,,,,1
439694.1413,4474261.9567,273,247,PBI_01023,Santa Clara,"Santa Clara, 3",01,CENTRO,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_01023.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,247,32,0,0,1,079,28,,,,1
449668.9872,4479046.3095,274,248,PBI_21007,"Biblioteca Pública Municipal ""Gloria Fuertes""","Av. Logroño, 179",21,BARAJAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_21007.jpg,2010/09/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,248,906,0,0,1,079,28,,,,1
441198.9981,4474937.5357,275,249,PBI_01024,Teatro María Guerrero,"Marqués de Monasterio, 10",01,CENTRO,5,5,5, , , ,PBI_01024.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,249,885,0,0,1,079,28,,,,1
439608.8674,4477145.7224,276,250,PBI_07025,Direccion General de La Guardia Civil,Paseo San Francisco,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07025.jpg,2010/10/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,250,0,1,0,1,079,28,,,,1
444864.6381,4473399.7686,277,251,PBI_14016,"CEIP ""Sainz de Vicuña""","Camino de Vinateros, 104",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14016.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,251,537,0,0,1,079,28,,,,1
445339.882,4473127.9602,278,252,PBI_14017,"Metro ""Pico Artilleros""","Camino de Vinateros, 119",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14017.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,252,0,0,0,1,079,28,,,,1
446123.557,4473007.0646,279,253,PBI_14018,"Polideportivo ""Sagrada Familia""","Oberón, 9",14,MORATALAZ,20,20,8, , , ,PBI_14018.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,253,0,0,0,1,079,28,,,,1
446683.7097,4472626.6514,280,254,PBI_14019,"Colegio ""Gredos San Diego de Moratalaz""","Luis de Hoyos Sainz, 170",14,MORATALAZ,35,35,8, , , ,PBI_14019.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,254,817,0,0,1,079,28,,,,1
445180.0001,4472541.1178,281,255,PBI_14020,"CEIP ""Real Armada""","Corregidor Juan Francisco de Luján, 114",14,MORATALAZ,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_14020.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,255,523,0,0,1,079,28,,,,1
443593.5792,4474351.7402,282,256,PBI_03015,MADRIDSALUD,"Juan Esplandiu, 13",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03015.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,256,0,0,0,1,079,28,,,,1
439678.2004,4476813.6517,283,257,PBI_07024,"CEIP ""Asunción Rincón""","Av. Filipinas, 5",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID,1,Arcos deteriorados 1,PBI_07024.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,257,242,1,0,1,079,28,,,,1
442176.0906,4478535.3793,284,258,PBI_05032,SOITU,Cochabamba,05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05032.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,258,159,0,0,1,079,28,,,,1
443298.5391,4478945.4682,285,259,PBI_05018,Ejes principales del Plan Director,"Plaza de José María Soler, 7",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05018.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,259,144,0,0,1,079,28,,,,1
443034.608,4478956.2712,286,260,PBI_05019,Área de Urbanismo,"Guatemala, 13",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05019.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,260,146,0,0,1,079,28,,,,1
441538.2461,4481310.1132,287,261,PBI_08012,"Centro Cultural ""Valle-Inclán""",Arzobispo Morcillo s/n,08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID,12,1 arco doblado y falta la señal,PBI_08012.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,261,312,0,0,1,079,28,,,,1
447323.0951,4476550.3843,288,262,PBI_20016,ABB,"San Romualdo, 13",20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20016.jpg,2010/09/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,262,749,1,0,1,079,28,,,,1
440815.0213,4478714.7539,289,263,PBI_06015,"IES ""Jaime Vera""","Infanta Mercedes, 47",06,TETUAN,3,6,1, , , ,PBI_06015.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,263,0,0,0,1,079,28,,,,1
439539.5469,4480315.1024,290,264,PBI_08013,"Campo Municipal ""Vereda de Ganapanes""","Becerrea, 4 y Sinesio Delgado",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08013.jpg,2011/02/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,264,300,0,0,1,079,28,,,,1
440961.0783,4479593.6674,291,265,PBI_06016,"Plaza de ""La Remonta""","Capitán Blanco Argibay, 14",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06016.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,265,0,0,0,1,079,28,,,,1
440803.6447,4479948.9359,292,266,PBI_06017,"Centro de Educación de Personas Adultas ""Tetuán""","Pinos Alta, 77",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06017.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,266,197,0,0,1,079,28,,,,1
446203.3367,4472524.37,293,268,PBI_14021,"CEIP ""Martínez Montañés""","Hacienda de Pavones, 223",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14021.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,268,545,0,0,1,079,28,,,,1
438575.5636,4478013.5613,294,1219,PBI_09080,"Facultad ""CC Químicas""",Leonardo Prieto Castro,09,MONCLOA-ARAVACA,6,6,8, , , ,PBI_09080.jpg,2010/10/18 00:00:00+00,Central de Movilidad,CENTRAL DE MOVILIDAD,0,0,1,0,1,079,28,,,,1
440831.521,4471554.1445,295,269,PBI_02024,Matadero (lateral izquierdo),"Paseo Chopera, 14",02,ARGANZUELA,9,18,1, , , ,PBI_02024.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,269,0,0,0,1,079,28,,,,1
440816.9962,4471567.1242,296,270,PBI_02025,Matadero (lateral derecho),"Paseo Chopera, 14",02,ARGANZUELA,9,18,1, , , ,PBI_02025.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,270,0,0,0,1,079,28,,,,1
440720.859,4471643.3505,297,271,PBI_02026,"JMD ""Arganzuela""",Paseo Chopera,02,ARGANZUELA,5,10,1, , , ,PBI_02026.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,271,915,0,0,1,079,28,,,,1
440857.1447,4471719.0648,298,272,PBI_02027,Colegio Beata Maria Ana de Jesús,"Guillermo de Osma, 10",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02027.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,272,82,0,0,1,079,28,,,,1
439664.0924,4470395.9412,299,273,PBI_12007,"Biblioteca Pública ""José Hierro""","Av. Rafaela Ybarra, 43",12,USERA,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_12007.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,273,449,0,0,1,079,28,,,,1
439510.964,4469402.4899,300,274,PBI_12008,"Polideportivo ""Orcasitas""","Tolosa, 24",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12008.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,274,458,0,0,1,079,28,,,,1
445366.4925,4472763.4871,301,275,PBI_14023,"CEIP ""Conde Arruga""","Hacienda de Pavones, 105",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14023.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,275,519,0,0,1,079,28,,,,1
447685.0799,4470308.0602,302,276,PBI_18004,Escuela Municipal de Música,"Agustín García Malla, 2",18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18004.jpg,2010/08/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,276,713,0,0,1,079,28,,,,1
446993.7424,4470323.1291,303,277,PBI_18005,"Estación ""Vallecas""",Sierra de Guadalupe,18,VILLA DE VALLECAS,12,24,1, , , ,PBI_18005.jpg,2010/08/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,277,0,0,0,1,079,28,,,,1
438959.2115,4468888.3454,304,278,PBI_12009,"CEIP ""Puerto Rico""","Gainza, 22",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12009.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,278,460,0,0,1,079,28,,,,1
440081.2251,4466851.1309,305,279,PBI_17003,"Estación ""Puente Alcocer""","Villalonso, 54",17,VILLAVERDE,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_17003.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,279,666,0,0,1,079,28,,,,1
442857.2042,4475963.7747,306,280,PBI_04016,"Metro ""Diego de León""",Juan Bravo,04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_04016.jpg,2010/09/18 00:00:00+00,Central de Movilidad,INFORMOMADRID,280,129,1,10,1,079,28,,,,1
442949.3913,4477805.8634,307,281,PBI_05021,"Polideportivo ""Pradillo""","Pradillo, 49",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID,2,Señal doblada,PBI_05021.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,281,166,0,0,1,079,28,,,,1
443031.5081,4477830.2098,308,282,PBI_05033,"Centro Deportivo Municipal ""Pradillo""","Pradillo, 43",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05033.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,282,165,1,0,1,079,28,,,,1
442495.5604,4477409.7173,309,283,PBI_05022,"JMD ""Chamartín""","Príncipe de Vergara, 142",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05022.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,283,172,0,0,1,079,28,,,,1
442455.4759,4477324.4853,310,284,PBI_05023,"Junto a equipamientos deportivos, educativos o sociales","Príncipe de Vergara, 139",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05023.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,284,174,0,0,1,079,28,,,,1
439911.6715,4472416.1007,311,285,PBI_02028,"Biblioteca Pública Municipal ""Pío Baroja""","Arganda, 12",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02028.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,285,69,0,0,1,079,28,,,,1
446753.7614,4475044.0407,312,286,PBI_20015,"Parque ""Ajofrín""",Av. Arcentales,20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20015.jpg,2010/10/19 00:00:00+00,Central de Movilidad,INFORMOMADRID,286,0,1,0,1,079,28,,,,1
444260.2609,4479705.4981,313,287,PBI_16014,"Edificio ""Banesto""",Gran Via de Hortaleza - Pinar del Rey,16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16014.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,287,594,1,0,1,079,28,,,,1
440857.9817,4467146.8459,314,288,PBI_17004,"IES ""Ciudad de los Ángeles""","Anoeta, 14",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17004.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,288,655,0,0,1,079,28,,,,1
439433.3666,4465859.5856,315,289,PBI_17005,"Metro ""Villaverde Alto""","Villa de Tobalina, 17",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17005.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,289,673,0,0,1,079,28,,,,1
441387.3876,4465888.103,316,290,PBI_17006,"Centro Deportivo Municipal ""San Cristobal""","Rocafort, 4",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17006.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,290,659,0,0,1,079,28,,,,1
441640.4395,4466312.3883,317,291,PBI_17007,"Parque ""Dehesa de Boyal""","Burjasot, 3",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_17007.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,291,657,0,0,1,079,28,,,,1
441172.571,4466995.337,318,292,PBI_17009,"Metro ""Villaverde Bajo""",Estación de Metro Villaverde Bajo,17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17009.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,292,651,1,0,1,079,28,,,,1
441166.0908,4467873.3609,319,293,PBI_17010,"Metro ""Ciudad de los Ángeles""","Tertulia, 17",17,VILLAVERDE,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_17010.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,293,652,1,0,1,079,28,,,,1
440292.4168,4473934.8913,320,294,PBI_01025,"Cines ""Yelmo Ideal""","Doctor Cortezo, 4",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01025.jpg,2010/11/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,294,47,0,0,1,079,28,,,,1
438631.1337,4475765.3609,321,295,PBI_09022,"Parque ""Templo de Debod""","Pasep Pintor Rosales, 62",09,MONCLOA-ARAVACA,7,14,1,AYUNTAMIENTO MADRID, , , ,, ,INFORMOMADRID,295,346,1,10,1,079,28,,,,1
439030.7228,4476368.6137,322,296,PBI_09021,"Intercambiador ""Moncloa""",Plaza de la Moncloa,09,MONCLOA-ARAVACA,6,12,1,AYUNTAMIENTO MADRID, , ,PBI_09021.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,296,886,1,0,1,079,28,,,,1
441963.4016,4479592.6994,323,297,PBI_05024,"Colegio Mayor ""Juan Luis Vives""","Francisco Suarez, 11",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_05024.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,297,152,0,0,1,079,28,,,,1
447188.0947,4476152.7152,324,299,PBI_20014,Junto pistas deportivas,"Miguel Yuste, 70",20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20014.jpg,2010/09/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,299,750,1,0,1,079,28,,,,1
448066.2184,4476125.1711,325,300,PBI_20013,"Centro Sociocultural ""Miguel de Cervantes""",Av. Arcentales - ctra. Canillejas a Vicálvaro,20,SAN BLAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_20013.jpg,2010/10/19 00:00:00+00,Central de Movilidad,INFORMOMADRID,300,0,1,0,1,079,28,,,,1
445048.8352,4475362.4871,326,302,PBI_15007,"Plaza ""Agustín González""",Plaza de Agustín González,15,CIUDAD LINEAL,4,8,1, , , ,PBI_15007.jpg,2010/08/11 00:00:00+00,Central de Movilidad,INFORMOMADRID,302,0,0,0,1,079,28,,,,1
444782.4214,4475271.9547,327,303,PBI_15016,"Metro ""La Elipa""",Marqués de Corbera,15,CIUDAD LINEAL,5,10,1, , , ,PBI_15016.jpg,2010/08/11 00:00:00+00,Central de Movilidad,INFORMOMADRID,303,0,1,0,1,079,28,,,,1
